original_response,predicted_response,similarity
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Condition>detect_target</Condition>
<Action>approach_target</Action>
</Sequence>
<Action>send_signal</Action>
</Selector>
<Action>rest</Action>
<Action>change_color_to_blue</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>is_target_detected</Condition>
            <Sequence>
                <Action>approach_target</Action>
                <Action>send_signal</Action>
            </Sequence>
        </While>
        <Sequence>
            <Action>rest</Action>
            <Action>change_color_to_blue</Action>
        </Sequence>
    </Sequence>
</BehaviorTree>",0.7384615384615384
"
<BehaviorTree>
<Sequence>
<Selector>
<Condition>is_obstacle_detected</Condition>
<Action>avoid_obstacle</Action>
</Selector>
<Selector>
<Condition>is_path_clear</Condition>
<Action>continue_movement_agent</Action>
</Selector>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <While>
      <Condition>not(is_path_clear)</Condition>
      <Sequence>
        <Selector>
          <Sequence>
            <Condition>is_obstacle_detected</Condition>
            <Action>avoid_obstacle</Action>
          </Sequence>
          <Action>wander</Action>
        </Selector>
      </Sequence>
    </While>
    <Until>
      <Condition>is_target_reached</Condition>
      <Sequence>
        <Condition>not(is_line_formed)</Condition>
        <Action>form_line</Action>
        <Action>continue_movement_agent</Action>
      </Sequence>
    </Until>
  </Sequence>
</BehaviorTree>",0.5411764705882354
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_enemy</Condition>
<Action>engage_enemy</Action>
</Sequence>
<Sequence>
<Action>defend_base</Action>
<Condition>detect_enemy</Condition>
<Action>retreat</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>detect_enemy</Condition>
            <Selector>
                <Sequence>
                    <Condition>is_number_of_enemies_low</Condition>
                    <SubtreeRef>defend_base</SubtreeRef>
                </Sequence>
                <Sequence>
                    <Condition>is_not_defend_base_successful</Condition>
                    <Action>retreat</Action>
                </Sequence>
            </Selector>
        </While>
        <If>
            <Condition>is_defend_base_successful</Condition>
            <Action>engage_enemy</Action>
        </If>
    </Sequence>
</BehaviorTree>",0.4473684210526315
"
<BehaviorTree>
<Selector>
<Sequence>
<Selector>
<Condition>is_enemy_in_range</Condition>
<Action>launch_missile</Action>
</Selector>
<Action>retreat_to_safety</Action>
</Sequence>
<Sequence>
<Selector>
<Condition>is_missile_launched</Condition>
<Action>retreat_to_safety</Action>
</Selector>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Selector>
            <Sequence>
                <Condition>is_enemy_in_range</Condition>
                <Action>launch_missile</Action>
                <Sequence>
                    <Condition>is_missile_launched</Condition>
                    <Action>task_completed</Action>
                </Sequence>
            </Sequence>
            <Action>retreat_to_safety</Action>
        </Selector>
    </Sequence>
</BehaviorTree>",0.7605633802816901
"
<BehaviorTree>
<Selector>
<Action>search_for_targets</Action>
<Sequence>
<Condition>is_target_found</Condition>
<Action>interrogate_target</Action>
</Sequence>
<Condition>is_information_retrieved</Condition>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>not(is_information_retrieved)</Condition>
            <Sequence>
                <Action>search_for_targets</Action>
                <Selector>
                    <Sequence>
                        <Condition>is_target_found</Condition>
                        <Action>interrogate_target</Action>
                    </Sequence>
                    <Action>search_for_targets</Action>
                </Selector>
            </Sequence>
        </While>
    </Sequence>
</BehaviorTree>",0.6129032258064517
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>scan_for_obstacles</Condition>
<Action>avoid_obstacle</Action>
</Sequence>
<Sequence>
<Condition>is_resource_available</Condition>
<Action>collect_resources</Action>
<Action>drop_resources</Action>
</Sequence>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>not(drop_resources)</Condition>
            <Sequence>
                <Parallel>
                    <Sequence>
                        <Action>scan_for_obstacles</Action>
                        <If>
                            <Condition>is_true(is_resource_available)</Condition>
                            <Sequence>
                                <Action>collect_resources</Action>
                                <Action>avoid_obstacle</Action>
                            </Sequence>
                            <Else>
                                <Action>avoid_obstacle</Action>
                            </Else>
                        </If>
                    </Sequence>
                </Parallel>
            </Sequence>
        </While>
        <Action>drop_resources</Action>
    </Sequence>
</BehaviorTree>",0.54320987654321
"
<BehaviorTree>
<Selector>
<Condition>is_target_found</Condition>
<Action>move_to_target</Action>
</Selector>
<Sequence>
<Condition>is_target_correct</Condition>
<Action>detect_target</Action>
<Action>identify_target</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>detect_target</Action>
        <Selector>
            <Sequence>
                <Condition>is_target_found</Condition>
                <Action>identify_target</Action>
                <Action>task_completed</Action>
            </Sequence>
            <Action>move_to_target</Action>
        </Selector>
    </Sequence>
</BehaviorTree>",0.6101694915254238
"
<BehaviorTree>
<Selector>
<Sequence>
<Condition>detect_boundary</Condition>
<Sequence>
<Action>backtrack</Action>
</Sequence>
</Sequence>
<Sequence>
<Selector>
<Sequence>
<Action>follow_line</Action>
</Sequence>
<Sequence>
<Action>track_target</Action>
</Sequence>
</Selector>
</Sequence>
<Action>alert_team</Action>
</Selector>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>is_agent_in_nest</Condition>
            <Sequence>
                <Selector>
                    <Sequence>
                        <Condition>detect_boundary</Condition>
                        <Action>turn_left</Action>
                        <Action>backtrack</Action>
                    </Sequence>
                    <Sequence>
                        <Condition>detect_boundary</Condition>
                        <Action>turn_right</Action>
                        <Action>backtrack</Action>
                    </Sequence>
                </Selector>
                <Action>follow_line</Action>
                <Action>track_target</Action>
            </Sequence>
        </While>
    </Sequence>
</BehaviorTree>",0.588235294117647
"
<BehaviorTree>
<Sequence>
<Action>form_line</Action>
<Selector>
<Sequence>
<Condition>is_line_formed</Condition>
<Action>change_color_to_green</Action>
<Action>continue_movement_agent</Action>
</Sequence>
<Action>wander</Action>
</Selector>
<Action>form_line</Action>
<Action>change_color_to_red</Action>
<Action>task_completed</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <Action>form_line</Action>
        <Action>change_color_to_green</Action>
        <Action>continue_movement_agent</Action>
        <Action>form_line</Action>
        <Action>change_color_to_red</Action>
    </Sequence>
</BehaviorTree>",0.7837837837837839
"
<BehaviorTree>
<Sequence>
<Condition>is_enemy_in_sight</Condition>
<Selector>
<Action>attack_enemy</Action>
<Sequence>
<Condition>check_for_teammates</Condition>
<Sequence>
<Action>wait_for_signal</Action>
<Action>take_cover</Action>
</Sequence>
</Sequence>
</Selector>
</Sequence>
</BehaviorTree>","<BehaviorTree>
    <Sequence>
        <While>
            <Condition>not(check_for_teammates)</Condition>
            <Action>wait</Action>
        </While>
        <Sequence>
            <Selector>
                <Sequence>
                    <Condition>is_enemy_in_sight</Condition>
                    <Action>attack_enemy</Action>
                </Sequence>
                <While>
                    <Condition>not(check_for_teammates)</Condition>
                    <Action>wait</Action>
                </While>
                <Action>take_cover</Action>
            </Selector>
        </Sequence>
    </BehaviorTree>",0.7088607594936709
"
<BehaviorTree>
<Sequence>
<Selector>
<Sequence>
<Action>complete_taskA</Action>
<Action>forward</Action>
</Sequence>
<Condition>detect_taskB</Condition>
</Selector>
<Action>complete_taskB</Action>
</Sequence>
</BehaviorTree>","<BehaviorTree>
  <Sequence>
    <Action>complete_taskA</Action>
    <Sequence>
      <Action>forward</Action>
      <While>
        <Condition>not(complete_taskB)</Condition>
        <Condition>detect_taskB</Condition>
      </While>
      <Action>complete_taskB</Action>
    </Sequence>
  </Sequence>
  <Condition>is_completed</Condition>
</BehaviorTree>",0.6909090909090908
